inst_id,y,syst_id,syst_features,syst_prediction,syst_pred_loss,score,assr_conf,assr_pred_loss
560,2,4,[],"[[0.0011961557902395725, 0.0010851534316316247, 0.9518545866012573, 0.00023785392113495618, 2.0113020582357422e-07, 7.972291496116668e-05, 0.04554625600576401]]",0.049342982,1.0,[0.8994175791740417],0
2292,4,1,[],"[[0.0015492915408685803, 0.09360336512327194, 0.000593906152062118, 0.0005680391332134604, 0.8272606730461121, 0.07390321046113968, 0.0025214808993041515]]",0.1896354,1.0,[0.978918731212616],0
1715,3,2,[],"[[0.0008288616081699729, 0.0004899260238744318, 0.005674238316714764, 0.9897840619087219, 0.0001829951797844842, 0.000308495742501691, 0.0027314338367432356]]",0.010268477,1.0,[0.9976626634597778],0
1138,2,3,[],"[[0.022268962115049362, 0.002538528060540557, 0.7120086550712585, 0.007441448047757149, 0.0005598982097581029, 0.0004346433561295271, 0.25474783778190613]]",0.33966523,1.0,[0.7211378812789917],0
561,4,4,[],"[[0.0029821470379829407, 0.046990104019641876, 0.0002522332360967994, 0.0008359865751117468, 0.943071722984314, 0.005108639132231474, 0.0007591794128529727]]",0.058612928,1.0,[0.9216593503952026],0
2293,1,1,[],"[[0.026937533169984818, 0.946317195892334, 0.000704902340658009, 4.138073927606456e-05, 0.003134955419227481, 0.010667527094483376, 0.012196381576359272]]",0.05517746,1.0,[0.9646181464195251],0
1716,1,2,[],"[[0.37784215807914734, 0.1702672839164734, 0.1093299612402916, 0.0076789758168160915, 0.04645109549164772, 0.0019809457007795572, 0.286449670791626]]",1.7703859,0.0,[0.434623122215271],0
1139,6,3,[],"[[0.10752742737531662, 0.006769982632249594, 0.06778698414564133, 0.02837548404932022, 0.00029051926685497165, 0.0009230350842699409, 0.7883265614509583]]",0.23784287,1.0,[0.5008342266082764],0
562,1,4,[],"[[0.11080572009086609, 0.8288410305976868, 0.009710521437227726, 0.0023122939746826887, 0.004335361532866955, 0.015433453023433685, 0.02856171503663063]]",0.18772691,1.0,[0.9586732983589172],0
2294,0,1,[],"[[0.724541962146759, 0.11907769739627838, 0.08980798721313477, 0.001925538294017315, 0.0011481292312964797, 0.0008454510825686157, 0.06265317648649216]]",0.32221556,1.0,[0.8833956718444824],0
1717,4,2,[],"[[0.038396306335926056, 0.3576192557811737, 0.025451643392443657, 0.0028466081712394953, 0.5460923910140991, 0.00402143644168973, 0.02557237446308136]]",0.60496706,1.0,[0.96066814661026],0
1140,3,3,[],"[[0.0021942504681646824, 0.003493949770927429, 0.005804445128887892, 0.9524175524711609, 0.004034891724586487, 0.000678572803735733, 0.03137633576989174]]",0.048751745,1.0,[0.9967946410179138],0
563,4,4,[],"[[0.01901782676577568, 0.23530685901641846, 0.0017112913774326444, 0.001986210234463215, 0.7222362756729126, 0.016933314502239227, 0.002808195073157549]]",0.32540298,1.0,[0.9497437477111816],0
2295,5,1,[],"[[1.4514110091568e-07, 0.0009922427125275135, 1.0871204381146526e-08, 3.306932505608984e-10, 2.445794962113723e-06, 0.999005138874054, 4.390646068941351e-09]]",0.0009953788,1.0,[0.9999028444290161],0
1718,3,2,[],"[[0.0012062552850693464, 0.00018677866319194436, 0.005660445429384708, 0.9905995726585388, 6.680102524114773e-05, 3.868783824145794e-05, 0.002241491572931409]]",0.009444912,1.0,[0.9968221187591553],0
1141,6,3,[],"[[0.02739769034087658, 0.39155489206314087, 0.05874050036072731, 0.004521757364273071, 0.13657069206237793, 0.03406253084540367, 0.34715190529823303]]",1.0579928,0.0,[0.49471259117126465],0
564,6,4,[],"[[0.062426794320344925, 0.010512959212064743, 0.279041051864624, 0.013796881772577763, 1.4007034224050585e-05, 0.0008012289181351662, 0.6334070563316345]]",0.456642,1.0,[0.6512262225151062],0
2296,2,1,[],"[[0.022273458540439606, 0.042787402868270874, 0.5543434023857117, 0.005961341317743063, 0.011723804287612438, 0.004239062778651714, 0.35867151618003845]]",0.58997095,1.0,[0.48896047472953796],0
1719,3,2,[],"[[0.0018098257714882493, 0.0006894838297739625, 0.008933436125516891, 0.9822924733161926, 0.00040412048110738397, 0.00021524282055906951, 0.005655436310917139]]",0.017866155,1.0,[0.9966603517532349],0
1142,4,3,[],"[[0.1223338395357132, 0.19460618495941162, 0.17288702726364136, 0.056707240641117096, 0.4052647650241852, 0.012415830977261066, 0.03578511252999306]]",0.90321463,1.0,[0.7239988446235657],0
565,4,4,[],"[[0.002963630948215723, 0.09445434808731079, 0.0009883878519758582, 0.002115130191668868, 0.8655129075050354, 0.032524242997169495, 0.001441366272047162]]",0.14443302,1.0,[0.987991988658905],0
2297,2,1,[],"[[0.39227768778800964, 0.12613943219184875, 0.23580105602741241, 0.02414967678487301, 0.009635070338845253, 0.0044036624021828175, 0.20759350061416626]]",1.4447668,0.0,[0.518263041973114],0
1720,4,2,[],"[[0.02125661075115204, 0.20523333549499512, 0.004981053527444601, 0.0038077051285654306, 0.7316129803657532, 0.024685874581336975, 0.008422451093792915]]",0.3125036,1.0,[0.9804539084434509],0
1143,3,3,[],"[[0.0008944639703258872, 0.00045602937461808324, 0.023791057989001274, 0.9669765830039978, 0.004455079790204763, 0.0002928935282398015, 0.00313388230279088]]",0.03358099,1.0,[0.9971508383750916],0
566,1,4,[],"[[0.00012841740681324154, 0.955745279788971, 0.0040443395264446735, 5.1518622058210894e-05, 0.029130784794688225, 0.00796073954552412, 0.002938909223303199]]",0.045263827,1.0,[0.8527829051017761],0
2298,5,1,[],"[[1.2001527238680865e-06, 0.01067724172025919, 9.879218509922794e-08, 2.369293206072598e-09, 3.843957165372558e-05, 0.9892829656600952, 7.816967695362109e-08]]",0.010774886,1.0,[0.9995691180229187],0
1721,5,2,[],"[[8.12106009107083e-06, 0.0402023084461689, 7.757520847917476e-07, 6.967664376134053e-05, 0.0005323694786056876, 0.9588008522987366, 0.0003858651325572282]]",0.0420719,1.0,[0.9996436834335327],0
1144,3,3,[],"[[0.0009819013066589832, 0.0006077090511098504, 0.010604373179376125, 0.9783713817596436, 0.002656953874975443, 0.0002815862244460732, 0.0064960988238453865]]",0.021865955,1.0,[0.993845522403717],0
567,0,4,[],"[[0.8501218557357788, 0.08999436348676682, 0.017817160114645958, 0.00550670363008976, 0.012532423250377178, 0.01410979125648737, 0.009917674586176872]]",0.16237558,1.0,[0.8372172713279724],0
2299,2,1,[],"[[0.05109955742955208, 0.001225476386025548, 0.8396379947662354, 0.0012617814354598522, 8.227180660469458e-05, 6.0110796766821295e-05, 0.10663281381130219]]",0.17478447,1.0,[0.7658034563064575],0
1722,3,2,[],"[[0.0008594666724093258, 7.023648504400626e-05, 0.003136902814731002, 0.9947143197059631, 4.906000322080217e-05, 5.217168654780835e-05, 0.001117848209105432]]",0.005299686,1.0,[0.990557074546814],0
1145,2,3,[],"[[0.012712538242340088, 0.0010517652845010161, 0.7471820116043091, 0.007526415400207043, 0.00037786911707371473, 0.0003123884671367705, 0.23083707690238953]]",0.29144645,1.0,[0.4291537404060364],0
568,0,4,[],"[[0.8646811246871948, 0.004837721586227417, 0.048282019793987274, 0.005544116720557213, 3.5947396099800244e-05, 0.0004926219116896391, 0.07612635940313339]]",0.14539447,1.0,[0.8370743989944458],0
2300,6,1,[],"[[0.11038694530725479, 0.001115033053793013, 0.7864021062850952, 0.0023990680929273367, 5.7124732848023996e-05, 4.3723968701669946e-05, 0.09959597885608673]]",2.3066335,0.0,[0.7164448499679565],1
1723,0,2,[],"[[0.9355680346488953, 0.0171043761074543, 0.0025620583910495043, 0.0002573345846030861, 0.002479739021509886, 5.498651080415584e-05, 0.04197355732321739]]",0.06660141,1.0,[0.9275538921356201],0
1146,2,3,[],"[[2.0322850347032073e-10, 1.4841416486888193e-06, 0.9999088048934937, 9.397846412184663e-08, 3.0158923891576706e-07, 2.2643742436656566e-09, 8.92546377144754e-05]]",9.119095e-05,1.0,[0.653814435005188],0
569,5,4,[],"[[0.00037159438943490386, 0.008707093074917793, 0.00017516630759928375, 0.00788798462599516, 0.00732699828222394, 0.9754756689071655, 5.5515338317491114e-05]]",0.024830049,1.0,[0.9989922642707825],0
2301,6,1,[],"[[0.0651782974600792, 0.01966448500752449, 0.021461285650730133, 0.00017971880151890218, 0.00017977553943637758, 0.00014163675950840116, 0.8931947946548462]]",0.112950556,1.0,[0.790446400642395],0
1724,0,2,[],"[[0.870823860168457, 0.04926355928182602, 0.0079589718952775, 0.0007288822089321911, 0.014663982205092907, 0.00019066323875449598, 0.05637013912200928]]",0.13831554,1.0,[0.8352872133255005],0
1147,1,3,[],"[[0.009840412996709347, 0.817664384841919, 0.005135311279445887, 0.001479206490330398, 0.0560026653110981, 0.07982382923364639, 0.03005419857800007]]",0.20130329,1.0,[0.9441140294075012],0
570,5,4,[],"[[0.00021487183403223753, 0.003940375056117773, 3.562835991033353e-05, 0.0028826515190303326, 0.0005404845578595996, 0.9923807978630066, 5.229157068242785e-06]]",0.007648351,1.0,[0.9996404647827148],0
2302,4,1,[],"[[0.0011815751204267144, 0.07112471014261246, 0.0005929988692514598, 0.000618651625700295, 0.8772196769714355, 0.0476057194173336, 0.0016565927071496844]]",0.13099782,1.0,[0.9789960384368896],0
1725,6,2,[],"[[0.07276058197021484, 0.009835618548095226, 0.13379140198230743, 0.002685258165001869, 1.4169841961120255e-05, 9.105360163630394e-07, 0.7809120416641235]]",0.24729274,1.0,[0.6629869341850281],0
1148,6,3,[],"[[0.046541161835193634, 0.014287888072431087, 0.002588088158518076, 0.05979694798588753, 0.00018561921024229378, 0.0005710371187888086, 0.8760292530059814]]",0.13235582,1.0,[0.8812553286552429],0
571,0,4,[],"[[0.9024907350540161, 0.049133770167827606, 0.010362748987972736, 0.0018816384254023433, 0.0024605565704405308, 0.0029270118102431297, 0.03074355609714985]]",0.102596864,1.0,[0.8597450256347656],0
2303,4,1,[],"[[0.001184553373605013, 0.056701816618442535, 0.0009460538858547807, 0.0010387724032625556, 0.9079260230064392, 0.029826896265149117, 0.0023759331088513136]]",0.0965924,1.0,[0.8766987919807434],0
1726,2,2,[],"[[0.011560207232832909, 0.0015648427652195096, 0.8331128358840942, 0.0011609686771407723, 3.67187817573722e-06, 3.4109422131223255e-07, 0.15259712934494019]]",0.18258621,1.0,[0.8150032162666321],0
1149,5,3,[],"[[2.530848178139422e-05, 0.021438824012875557, 2.3838099878048524e-05, 5.67300921829883e-05, 7.87533717812039e-05, 0.978331983089447, 4.452689609024674e-05]]",0.021906191,1.0,[0.9999101161956787],0
572,2,4,[],"[[0.023094477131962776, 0.004796046297997236, 0.4441567361354828, 0.004948977846652269, 1.6609249087196076e-06, 0.0003109683166258037, 0.5226911306381226]]",0.81157774,0.0,[0.6983277201652527],1
2304,1,1,[],"[[0.2665492296218872, 0.08698952943086624, 0.22874271869659424, 0.017407748848199844, 0.0077736638486385345, 0.0036786117125302553, 0.3888585865497589]]",2.4419675,0.0,[0.3455303907394409],0
1727,3,2,[],"[[0.0033556802663952112, 0.00018990754324477166, 0.0032461462542414665, 0.991289496421814, 0.00013840214523952454, 0.0002053515490842983, 0.0015750114107504487]]",0.008748654,1.0,[0.9955618381500244],0
1150,1,3,[],"[[0.009167373180389404, 0.8257874250411987, 0.004939327482134104, 0.00205583730712533, 0.07912018150091171, 0.009156149812042713, 0.06977365911006927]]",0.19141789,1.0,[0.8126823306083679],0
573,6,4,[],"[[0.09846232831478119, 0.027503008022904396, 0.18369059264659882, 0.001500533428043127, 1.258066276932368e-05, 0.0006560154142789543, 0.6881749629974365]]",0.37371215,1.0,[0.7733456492424011],0
2305,0,1,[],"[[0.863640308380127, 0.05739559605717659, 0.026672428473830223, 0.0021712088491767645, 0.0005333522567525506, 0.0004904094384983182, 0.049096837639808655]]",0.14659894,1.0,[0.8879678845405579],0
1728,0,2,[],"[[0.9466773271560669, 0.015223653987050056, 0.002098650438711047, 0.0001843125355662778, 0.002052390482276678, 4.9275480705546215e-05, 0.03371450677514076]]",0.054796994,1.0,[0.9540376663208008],0
1151,2,3,[],"[[0.024779651314020157, 0.0008226096397265792, 0.7082799077033997, 0.005623918492347002, 0.0001444025692762807, 0.0001495455508120358, 0.2601999044418335]]",0.34491593,1.0,[0.6412966847419739],0
574,1,4,[],"[[0.18460869789123535, 0.6993338465690613, 0.015176927670836449, 0.0024541551247239113, 0.002274958183988929, 0.01055095810443163, 0.08560055494308472]]",0.35762706,1.0,[0.9574569463729858],0
2306,5,1,[],"[[1.1535161092979251e-06, 0.00779429916292429, 1.0468688316223052e-07, 2.7780813205424693e-09, 3.7091831472935155e-05, 0.9921671748161316, 8.775408133487872e-08]]",0.007863636,1.0,[0.9995614886283875],0
1729,5,2,[],"[[1.6069631101345294e-06, 0.021731510758399963, 2.8983777156099677e-07, 2.305173438799102e-05, 0.00011974712833762169, 0.9779826402664185, 0.00014113305951468647]]",0.022263354,1.0,[0.999607503414154],0
1152,0,3,[],"[[0.8148230910301208, 0.010444744490087032, 0.04271562770009041, 0.00276386272162199, 0.00014379635103978217, 0.00017279802705161273, 0.12893599271774292]]",0.20478423,1.0,[0.7730236649513245],0
575,1,4,[],"[[0.0473843552172184, 0.8032801747322083, 0.004229929763823748, 0.004627407528460026, 0.007290716748684645, 0.12807731330394745, 0.005110011901706457]]",0.21905175,1.0,[0.9850171804428101],0
2307,1,1,[],"[[0.005711303558200598, 0.8577788472175598, 0.0004864441871177405, 9.222319931723177e-05, 0.014388350769877434, 0.11892693489789963, 0.0026160089764744043]]",0.15340896,1.0,[0.9551840424537659],0
1730,6,2,[],"[[0.19216693937778473, 0.043519873172044754, 0.06863847374916077, 0.0601421594619751, 0.003971251193434, 0.0004852857964579016, 0.6310759782791138]]",0.460329,1.0,[0.8832170963287354],0
1153,1,3,[],"[[0.016724737361073494, 0.918861985206604, 0.007401046343147755, 5.079985930933617e-05, 0.0025915885344147682, 0.044494226574897766, 0.009875554591417313]]",0.08461936,1.0,[0.976527214050293],0
576,1,4,[],"[[0.20118612051010132, 0.19207942485809326, 0.2531541883945465, 0.026392003521323204, 0.12041003257036209, 0.1024700179696083, 0.10430824011564255]]",1.6498463,0.0,[0.9067503809928894],2
